hash,msg,deletions,files,date,Path,Project_name
9a76db49f2c2c26239a66965584c3201bcb20ed6,"Fix uninitialized member (#173)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",1,1,2020-06-02 16:10:17+00:00,projects/well_engineered_projects/Adlik,Adlik
4a85a5f6986c599d1b7c0d64a285ccfd7adb41fe,"Revert ""Support add and delete model dynamicly (#150)"" (#174)

This reverts commit a025701637085930d0b9dae63841bac87b25aa86.

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",784,36,2020-06-02 22:48:11+00:00,projects/well_engineered_projects/Adlik,Adlik
011caa1045857a11ac4ab127945692f7bb51f40a,"Remove useless comments (#167)

Signed-off-by: jinshiying <jin.shiying@zte.com.cn>",8,1,2020-06-03 02:09:15+00:00,projects/well_engineered_projects/Adlik,Adlik
da477b1125f91ce9b9434a33a4485a4c2d0511bc,"Support explicit batch size TensorRT model (#170)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",17,3,2020-06-03 07:39:26+00:00,projects/well_engineered_projects/Adlik,Adlik
26600b0bc4dede8782df8fdc1fb283f64ffc8142,"Support both implicit and explicit batch size TensorRT model (#175)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",3,2,2020-06-03 07:39:27+00:00,projects/well_engineered_projects/Adlik,Adlik
9e0165518d0559bcdf353b279b53188fd30e2ef9,"Check model signature (#176)

Fixes #136.

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",17,3,2020-06-04 01:13:08+00:00,projects/well_engineered_projects/Adlik,Adlik
724ad712985c2e086ad0bac590de80e8e0b4c2f9,"Operate model (#177)



Co-authored-by: wangzhenyu32 <54923351+wangzhenyu32@users.noreply.github.com>",56,35,2020-06-05 03:06:10+00:00,projects/well_engineered_projects/Adlik,Adlik
0382054d1d8f458a2f805da5745e4e14082a2919,"Support build serving as a library (#179)

Signed-off-by: jinshiying <jin.shiying@zte.com.cn>",27,4,2020-06-08 01:27:54+00:00,projects/well_engineered_projects/Adlik,Adlik
b737fc8927f1a46b62dc649d934d8f294e72f020,"Support activate model by name and version dynamically (#180)

Closes #142

Signed-off-by: wangzhenyu32 <wang.zhenyu32@zte.com.cn>",30,18,2020-06-09 01:41:17+00:00,projects/well_engineered_projects/Adlik,Adlik
0b31b33a9630265228f48052636929cb12aea53b,"Add markdownlint check (#182)

Signed-off-by: jinshiying <jin.shiying@zte.com.cn>",1,4,2020-06-10 06:57:43+00:00,projects/well_engineered_projects/Adlik,Adlik
4d502ccdab30422afc91c261d6be6721757d1854,"Add serving demo (#184)

Fixes #147.

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",0,9,2020-06-13 05:44:10+00:00,projects/well_engineered_projects/Adlik,Adlik
9fcdbf36c42b48b08c7a2143fe5695fc90be9515,"Testing adlik performance (#102)

Closes #79
Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",0,46,2020-06-13 08:55:10+00:00,projects/well_engineered_projects/Adlik,Adlik
8d7e925e2e26dd07710b99abcab33462c264f20d,"Support query model status (#181)

Colses #143 

Signed-off-by: wangzhenyu32 <wang.zhenyu32@zte.com.cn>",7,15,2020-06-13 08:55:11+00:00,projects/well_engineered_projects/Adlik,Adlik
5dfee9518eded9acc178758e609a8c6a6ecffc9f,"Modify README.md (#185)

Closes #152
Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",105,16,2020-06-13 08:55:13+00:00,projects/well_engineered_projects/Adlik,Adlik
9797ea27a0cca89ab20815e7087da261c19acafd,"Fix the bug of README.md (#188)

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",7,4,2020-06-15 05:59:23+00:00,projects/well_engineered_projects/Adlik,Adlik
0183669c7a58b73cbd21b365bcabd8538fc1d87a,"Fix the bug of benchmark (#187)

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",8,1,2020-06-15 09:14:39+00:00,projects/well_engineered_projects/Adlik,Adlik
2d733635938474dc3bdc845105e0d5f67a8b6147,"Upgrade CUDA to 10.2 (#166)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",71,6,2020-06-17 10:00:42+00:00,projects/well_engineered_projects/Adlik,Adlik
9296b9369ccb29239e4e9baaaa72606f68dbf470,"Fix the bug of padding input formats (#191)

Closes #169.

Signed-off-by: jinshiying <jin.shiying@zte.com.cn>",1,1,2020-06-17 10:00:44+00:00,projects/well_engineered_projects/Adlik,Adlik
549536a65f60f6b5d432df3bb525f7ef59596eeb,"Fix the bug of benchmark of test cpu runtime (#192)

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",11,6,2020-06-17 10:00:46+00:00,projects/well_engineered_projects/Adlik,Adlik
eca36b23a7635cd25b22d5c49a40ef633b700c69,"Add release notes for r0.1.0 (#190)

Signed-off-by: amadeus-zte <liu.tao23@zte.com.cn>",0,1,2020-06-17 14:19:03+00:00,projects/well_engineered_projects/Adlik,Adlik
f7dd85ee251fd98e6a0f2f2dfeda415d9f18e4ed,"Fix Keras coverage (#199)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",48,4,2020-06-22 09:19:34+00:00,projects/well_engineered_projects/Adlik,Adlik
94ff1e2d4c5fd2029ec1d5b365ab5cf6be1aae4d,"Fix signature log (#198)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",1,1,2020-06-22 12:08:41+00:00,projects/well_engineered_projects/Adlik,Adlik
4e6b9d704e6b80c7b26d86bd88c869fda28b7601,"Update Buildifier version to 3.2.1 (#200)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",48,8,2020-06-23 06:17:03+00:00,projects/well_engineered_projects/Adlik,Adlik
89a85b14805d0b6f7f3cd6ba0c885749f615a271,"Upgrade OpenVINO to version 2020.3.194 (#201)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",42,13,2020-06-23 11:25:50+00:00,projects/well_engineered_projects/Adlik,Adlik
282d25d897f1f037e7d48d0ce8447c321505b8eb,"Upgrade buildifier to 3.3.0 (#202)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",2,2,2020-06-29 22:58:31+00:00,projects/well_engineered_projects/Adlik,Adlik
0ba6924307074b1cbbeee650ad49cfd3427599ee,"Monitor the server's status (#189)

Closes #140 

Signed-off-by: wangzhenyu32 <wang.zhenyu32@zte.com.cn>",1,10,2020-07-02 01:50:36+00:00,projects/well_engineered_projects/Adlik,Adlik
a25a790130b703950afd52c16c3af5f9ee451dc8,"Remove `keras` dependency (#206)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",325,9,2020-07-06 23:27:46+00:00,projects/well_engineered_projects/Adlik,Adlik
791bdaf4b24006b4a6891fe2534db03c59183b4f,"Support compile the model trained by tensorflow.keras API (#204)

Closes #203",13,1,2020-07-07 03:19:12+00:00,projects/well_engineered_projects/Adlik,Adlik
09c6f826c0cd39d9f4daa890133ebc80cb8afff8,"Refactor (#208)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",13,2,2020-07-07 22:53:15+00:00,projects/well_engineered_projects/Adlik,Adlik
d602679c1a5742a2ede03999a7fc6182fe3ccb0f,"Refactor the function "" ModelOperateImpl::activateModel"" (#207)

Closes #183

Signed-off-by: wangzhenyu32 <wang.zhenyu32@zte.com.cn>",18,2,2020-07-08 06:29:06+00:00,projects/well_engineered_projects/Adlik,Adlik
3dc2c233b1646e6571980b7fbfd9e4d91c877bc8,"Remove unnecessary explicit graph mode (#210)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",13,6,2020-07-08 09:29:39+00:00,projects/well_engineered_projects/Adlik,Adlik
7fe68ab4730471763a13d153620a49e3561216ac,"Add the tf model file in model_compiler (#205)

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",8,9,2020-07-10 01:48:23+00:00,projects/well_engineered_projects/Adlik,Adlik
426ee9ace8865ce4cabe0d6dc419c6cae5d08d9d,"Fix log error frequently when there is no config.pbtxt in some dirs (#212)

Fix log error frequently when there is no config.pbtxt in some dirs

Signed-off-by: jinshiying <jin.shiying@zte.com.cn>",6,1,2020-07-10 05:03:06+00:00,projects/well_engineered_projects/Adlik,Adlik
8623d0d82911c6c2f1999fdb356bd7d8c221a947,"Fix the bug of benchmark test in gpu (#215)

Closes #214

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",1,1,2020-07-10 08:43:15+00:00,projects/well_engineered_projects/Adlik,Adlik
9033ba7165d45b576492900822e67853958cf8f3,"Modify adlik introduction (#218)

Signed-off-by: amadeus-zte <liu.tao23@zte.com.cn>

Close #178

Co-authored-by: amadeus-zte <54922692+amadeus-zte@users.noreply.github.com>",3,5,2020-07-11 03:01:35+00:00,projects/well_engineered_projects/Adlik,Adlik
ec8b72f6d1e083abd7bfe1c470589508e43c54d8,"Add pronounce of Adlik (#216)

Signed-off-by: amadeus-zte <liu.tao23@zte.com.cn>

Close #38

Co-authored-by: amadeus-zte <54922692+amadeus-zte@users.noreply.github.com>",1,1,2020-07-13 08:47:16+00:00,projects/well_engineered_projects/Adlik,Adlik
6b8bf7b258c17483395a5605152cb5043ae53c3e,"Fix the bug of compiler get variables by env (#213)

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>

Co-authored-by: kellyZhang <50606395+KellyZhang2020@users.noreply.github.com>",35,11,2020-07-13 11:56:38+00:00,projects/well_engineered_projects/Adlik,Adlik
35fd7141b64224301048e4657442a505979ae00d,"Format codes (#223)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",25,4,2020-07-14 12:33:32+00:00,projects/well_engineered_projects/Adlik,Adlik
a26c8b31becb3164f9bdd6164219ac4b7ad12d77,"Refactor building TensorRT model (#222)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",64,7,2020-07-15 06:50:41+00:00,projects/well_engineered_projects/Adlik,Adlik
cc697f3df606f2353917d021824fc195035209e1,"Refactor ONNX to TensorRT compiler (#225)

bors r+

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",23,1,2020-07-16 07:51:25+00:00,projects/well_engineered_projects/Adlik,Adlik
02847414f46d6e48962133a014252d33872cc242,"Support FP16 mode when building TensorRT engines (#227)

bors r+

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",7,2,2020-07-17 10:58:17+00:00,projects/well_engineered_projects/Adlik,Adlik
4d185fb039dd85387aea5aac2eba4930db8d949f,"Load TensorRT modules lazily (#228)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",23,5,2020-07-20 01:59:55+00:00,projects/well_engineered_projects/Adlik,Adlik
8a1b3d304b7b7eed79e922a1665119f5a3572282,"Fix the bug of benchmark test big model (#221)

Closes #217

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",9,6,2020-07-21 04:01:13+00:00,projects/well_engineered_projects/Adlik,Adlik
89a2cb46d6879d78de4e1bfa31efab10533399f2,"Fix compile tflite runtime failure with gcc 5.4 (#229)

Signed-off-by: jinshiying <jin.shiying@zte.com.cn>",1,1,2020-07-21 04:01:15+00:00,projects/well_engineered_projects/Adlik,Adlik
f57619a11471f236f5857212d0c406a835658d18,"Add tflite compiler to new compiler (#224)

Closes #196

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",5,6,2020-07-21 23:21:56+00:00,projects/well_engineered_projects/Adlik,Adlik
4976ef3940f963bb9a09653967f942991ceb82ae,"Add frozen graph file to new model compiler (#220)

Closes #194

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",20,9,2020-07-23 03:12:11+00:00,projects/well_engineered_projects/Adlik,Adlik
0b1885fe5c895cd659187300c8094754cddc4bfa,"Increase model compiler coverage limit (#241)

bors r+

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",2,2,2020-07-28 10:27:21+00:00,projects/well_engineered_projects/Adlik,Adlik
9c357c8c55c40d72cf21c859e193999ee81889a0,"Update to TensorFlow 2.3.0 and CUDA 11 (#238)



Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",113,23,2020-07-28 13:50:11+00:00,projects/well_engineered_projects/Adlik,Adlik
06b2e241145680dbeab74230006d7b4b5a21b6eb,"Modify benchmark README.md (#219)

Closes #209.

Signed-off-by: hanxuewei <han.xuewei@zte.com.cn>

Co-authored-by: amadeus-zte <54922692+amadeus-zte@users.noreply.github.com>",8,1,2020-07-29 02:15:14+00:00,projects/well_engineered_projects/Adlik,Adlik
7ea1929470194ef247143d13684cb3427af16f95,"Instantiate Onnx model from onnx file (#230)

Closes #195

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",18,8,2020-07-29 05:44:21+00:00,projects/well_engineered_projects/Adlik,Adlik
ce1497107802982830fcd1cbc390b2b8879b4608,"Fix the bug of compile .h5 model to tflite model (#243)

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",9,3,2020-07-30 03:21:33+00:00,projects/well_engineered_projects/Adlik,Adlik
e22494cc77eb7e01fac4830fe6897e967f1e40a7,"Format codes (#247)

bors r+

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",15,9,2020-07-31 09:13:45+00:00,projects/well_engineered_projects/Adlik,Adlik
84b5fcdecf1c777396bf875b155e7a983c115455,"Support half precision optimization for TensorFlow lite (#249)

bors r+

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",20,5,2020-08-04 07:40:25+00:00,projects/well_engineered_projects/Adlik,Adlik
5dc2237da1364997446fa3f56fabe2903a6d8ea5,"Fix the bug of tflite can not start service (#250)

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",2,2,2020-08-05 03:03:16+00:00,projects/well_engineered_projects/Adlik,Adlik
02bf098787b7d411f69c7b6a83c97c3a62b5a3e4,"Support pb model file to openvino (#236)

Close: #235 

Signed-off-by: wangzhenyu32 <wang.zhenyu32@zte.com.cn>",4,13,2020-08-07 02:13:17+00:00,projects/well_engineered_projects/Adlik,Adlik
e5c2fbcead569e94d5df437a39eaa6074a72a09a,"Update README.md (#251)

Signed-off-by: hanxuewei <hanxuewei@zte.com.cn>",64,1,2020-08-08 08:30:06+00:00,projects/well_engineered_projects/Adlik,Adlik
fbf7d08f4e537b29c0410c7f872021eb2bf6f487,"Test tflite runtime (#252)

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",12,6,2020-08-09 03:11:14+00:00,projects/well_engineered_projects/Adlik,Adlik
88fb5f0da28a5894731ea48ddaee319bab2a57cb,"Make sure length of input formats matches length of inputs (#254)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",12,2,2020-08-11 03:05:50+00:00,projects/well_engineered_projects/Adlik,Adlik
bea614038f85ab1040763367ecd70fab02f94b8b,"Specify supported Python version (#255)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",1,1,2020-08-11 06:30:16+00:00,projects/well_engineered_projects/Adlik,Adlik
2a1424bdc3712e835a6808718dd870ee290a00d7,"Remove the inaccessible url of tensorflow (#259)

Closes #253.

Signed-off-by: jinshiying <jin.shiying@zte.com.cn>",1,1,2020-08-11 09:58:43+00:00,projects/well_engineered_projects/Adlik,Adlik
9b8e21dcb205130fdc5b5edb42b344593bc3b157,"Fix keras example compile model failure (#260)

Closes #258.

Signed-off-by: jinshiying <jin.shiying@zte.com.cn>",15,2,2020-08-12 01:07:45+00:00,projects/well_engineered_projects/Adlik,Adlik
ada03804b474983be57f027095c1e844093a2f00,Add the test result of the InceptionV3 model and update README.md (#244),1,1,2020-08-13 06:13:57+00:00,projects/well_engineered_projects/Adlik,Adlik
62c250c34cdb37109ac24ad80c177cd198ff75f3,"Benchmark test support cuda 10.2 (#263)

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",77,12,2020-08-20 02:54:03+00:00,projects/well_engineered_projects/Adlik,Adlik
66a39ebf7a7e4db31582107c66600ff837a6c912,"Update the README.md of Adlik (#270)

Closes #268.

Signed-off-by: hanxuewei <han.xuewei@zte.com.cn>",4,1,2020-08-21 01:45:03+00:00,projects/well_engineered_projects/Adlik,Adlik
dc80fe1cbde3b7015ffed8665d5e52b004abf2ff,"Fix the bug of pylint warning: raise-missing-from (#271)

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",6,2,2020-08-24 07:04:37+00:00,projects/well_engineered_projects/Adlik,Adlik
bc43ce77365d5e0725a4dc82a814d013026e27f0,"Update OpenVINO dependency (#272)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",25,5,2020-08-24 10:34:42+00:00,projects/well_engineered_projects/Adlik,Adlik
0f5ea70986a4f31639aace9e4b7daa563edba528,"Expose API for calling from programs (#273)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",16,8,2020-08-26 06:40:23+00:00,projects/well_engineered_projects/Adlik,Adlik
57cef18c58830dfaebc899e8e2cb2bb284711b58,"Refactor new compiler API (#275)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",9,9,2020-08-27 02:31:50+00:00,projects/well_engineered_projects/Adlik,Adlik
846044fa52f6ef0dbf815f3e66bd79bf19305fd9,"Refactor Provider classes (#274)

Signed-off-by: jinshiying <jin.shiying@zte.com.cn>",88,7,2020-08-27 06:06:11+00:00,projects/well_engineered_projects/Adlik,Adlik
f24cd42a6973dbfe0a5526dded65a1e7cbf87202,"Expose more configuration options to support 8-bit quantization (#282)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",9,3,2020-08-28 08:32:02+00:00,projects/well_engineered_projects/Adlik,Adlik
e8cd044c48bee405914d9c9dae42528775eb632e,"Apply some optimizations to model compiler (#283)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",1,2,2020-09-03 06:43:10+00:00,projects/well_engineered_projects/Adlik,Adlik
132aa7803744b9e625247988b88baad9ff32ad1b,"Fix the bug of tensorrt: can not infer the model which batch size is not 1 (#285)

Closes #284
Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",4,3,2020-09-04 03:13:06+00:00,projects/well_engineered_projects/Adlik,Adlik
21f0b39fc0df7f13d8701cb3c665b2e88cfe35b7,"Support onnx model to openvino (#261)

Closes #262 

Signed-off-by: 王振宇10243192 <wang.zhenyu32@zte.com.cn>",200,9,2020-09-04 12:36:07+00:00,projects/well_engineered_projects/Adlik,Adlik
42139d0f64eb3e6122d22534a0e2a355632e90d2,"Avoid using GPU when compiling TensorFlow models (#288)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",7,4,2020-09-07 00:57:16+00:00,projects/well_engineered_projects/Adlik,Adlik
95a0697c4693a98d1dca3179541e6a0c57b57ba8,"Support h5 to openvino (#289)

Closes #266",65,10,2020-09-08 15:47:21+00:00,projects/well_engineered_projects/Adlik,Adlik
da1732ffdb9c7815df83f74aa343226173a547c5,"Reorder imports (#291)

bors r+

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",2,1,2020-09-09 02:41:15+00:00,projects/well_engineered_projects/Adlik,Adlik
381d07f75b7376fecf8d2dcb73332d7352119832,"Expose 8-bit quantization for TensorRT runtime (#290)

Closes #240.

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",4,6,2020-09-09 05:46:28+00:00,projects/well_engineered_projects/Adlik,Adlik
e3eff1383d65002479a64b4a151c001235e30a5d,"Assign the grpc.max_receive_message_length when creating the gRPC stub (#293)

Closes #292.

Signed-off-by: hanxuewei <han.xuewei@zte.com.cn>",2,1,2020-09-10 09:09:17+00:00,projects/well_engineered_projects/Adlik,Adlik
fcf542bad8bf7e1e2fb0fe5e292fbf1389450dc4,"Bump TensorRT version (#294)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",17,4,2020-09-16 01:41:51+00:00,projects/well_engineered_projects/Adlik,Adlik
a4c955a32369bda691b1502c58ed5c929dabd75e,"Fix the bug of return message error of tensorrt runtime (#297)

Closes #287

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",1,1,2020-09-16 07:25:41+00:00,projects/well_engineered_projects/Adlik,Adlik
7d4182c4930ffa82f41a4c7df7751b355682d806,"Modify the test result (#298)

Signed-off-by: zhangkaili <zhang.kaili@zte.com.cn>",7,2,2020-09-23 00:48:07+00:00,projects/well_engineered_projects/Adlik,Adlik
768af17f9619c07d76dfdb8aecc1419329ee44c2,"Disable macOS CI for now (#314)

bors r+

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>",8,4,2020-09-28 00:22:59+00:00,projects/well_engineered_projects/Adlik,Adlik
f68911f8989db1af597a068f55bccd9371b3a571,"Fix some typos (#310)

Signed-off-by: Zhao Lufan <zhao.lufan30@zte.com.cn>

Co-authored-by: Zhao Lufan <zhao.lufan30@zte.com.cn>
Co-authored-by: shiyingjin <jin.shiying@zte.com.cn>",3,1,2020-09-28 13:43:23+00:00,projects/well_engineered_projects/Adlik,Adlik
