hash,msg,deletions,files,date,Path,Project_name,labels,subject,tag,Number of Smells,Smell
c567d053de95cf68f70da6eca41040b74b494032,提供基于mxnet的图像分类工具 数据集为imagenet,5,3,2018-10-13 12:07:11+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,c567d053de95cf68f70da6eca41040b74b494032,2,LargeClass
d26ab4117814ad00ac2dd3063dc25ce78b98373c,支持MxNet,3,4,2018-10-13 14:35:57+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,d26ab4117814ad00ac2dd3063dc25ce78b98373c,3,LongBaseClassList
d26ab4117814ad00ac2dd3063dc25ce78b98373c,支持MxNet,3,4,2018-10-13 14:35:57+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,d26ab4117814ad00ac2dd3063dc25ce78b98373c,22,LongMethod
d26ab4117814ad00ac2dd3063dc25ce78b98373c,支持MxNet,3,4,2018-10-13 14:35:57+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,d26ab4117814ad00ac2dd3063dc25ce78b98373c,8,LongMessageChain
d26ab4117814ad00ac2dd3063dc25ce78b98373c,支持MxNet,3,4,2018-10-13 14:35:57+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,d26ab4117814ad00ac2dd3063dc25ce78b98373c,4,MultiplyNestedContainer
d26ab4117814ad00ac2dd3063dc25ce78b98373c,支持MxNet,3,4,2018-10-13 14:35:57+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,d26ab4117814ad00ac2dd3063dc25ce78b98373c,22,LongParameterList
d26ab4117814ad00ac2dd3063dc25ce78b98373c,支持MxNet,3,4,2018-10-13 14:35:57+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,d26ab4117814ad00ac2dd3063dc25ce78b98373c,3,LargeClass
b1dc08a1a31e9049baaa6c28289aead0ed69badd,增加LocalSearchAttack,0,1,2018-10-15 10:43:05+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,b1dc08a1a31e9049baaa6c28289aead0ed69badd,3,LongBaseClassList
b1dc08a1a31e9049baaa6c28289aead0ed69badd,增加LocalSearchAttack,0,1,2018-10-15 10:43:05+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,b1dc08a1a31e9049baaa6c28289aead0ed69badd,22,LongMethod
b1dc08a1a31e9049baaa6c28289aead0ed69badd,增加LocalSearchAttack,0,1,2018-10-15 10:43:05+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,b1dc08a1a31e9049baaa6c28289aead0ed69badd,8,LongMessageChain
b1dc08a1a31e9049baaa6c28289aead0ed69badd,增加LocalSearchAttack,0,1,2018-10-15 10:43:05+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,b1dc08a1a31e9049baaa6c28289aead0ed69badd,4,MultiplyNestedContainer
b1dc08a1a31e9049baaa6c28289aead0ed69badd,增加LocalSearchAttack,0,1,2018-10-15 10:43:05+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,b1dc08a1a31e9049baaa6c28289aead0ed69badd,22,LongParameterList
b1dc08a1a31e9049baaa6c28289aead0ed69badd,增加LocalSearchAttack,0,1,2018-10-15 10:43:05+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,b1dc08a1a31e9049baaa6c28289aead0ed69badd,3,LargeClass
a0785d0ea70ae3344d3b5de411a308c4ef6a3968,增加graphpipe的例子,0,2,2018-10-15 10:54:34+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,a0785d0ea70ae3344d3b5de411a308c4ef6a3968,3,LongBaseClassList
a0785d0ea70ae3344d3b5de411a308c4ef6a3968,增加graphpipe的例子,0,2,2018-10-15 10:54:34+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,a0785d0ea70ae3344d3b5de411a308c4ef6a3968,22,LongMethod
a0785d0ea70ae3344d3b5de411a308c4ef6a3968,增加graphpipe的例子,0,2,2018-10-15 10:54:34+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,a0785d0ea70ae3344d3b5de411a308c4ef6a3968,8,LongMessageChain
a0785d0ea70ae3344d3b5de411a308c4ef6a3968,增加graphpipe的例子,0,2,2018-10-15 10:54:34+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,a0785d0ea70ae3344d3b5de411a308c4ef6a3968,4,MultiplyNestedContainer
a0785d0ea70ae3344d3b5de411a308c4ef6a3968,增加graphpipe的例子,0,2,2018-10-15 10:54:34+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,a0785d0ea70ae3344d3b5de411a308c4ef6a3968,22,LongParameterList
a0785d0ea70ae3344d3b5de411a308c4ef6a3968,增加graphpipe的例子,0,2,2018-10-15 10:54:34+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,a0785d0ea70ae3344d3b5de411a308c4ef6a3968,3,LargeClass
fb802ac800d37e6d9aa4e92f8adef60ead66e6c7,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,9,7,2018-10-15 16:00:49+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,fb802ac800d37e6d9aa4e92f8adef60ead66e6c7,3,LongBaseClassList
fb802ac800d37e6d9aa4e92f8adef60ead66e6c7,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,9,7,2018-10-15 16:00:49+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,fb802ac800d37e6d9aa4e92f8adef60ead66e6c7,22,LongMethod
fb802ac800d37e6d9aa4e92f8adef60ead66e6c7,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,9,7,2018-10-15 16:00:49+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,fb802ac800d37e6d9aa4e92f8adef60ead66e6c7,8,LongMessageChain
fb802ac800d37e6d9aa4e92f8adef60ead66e6c7,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,9,7,2018-10-15 16:00:49+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,fb802ac800d37e6d9aa4e92f8adef60ead66e6c7,4,MultiplyNestedContainer
fb802ac800d37e6d9aa4e92f8adef60ead66e6c7,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,9,7,2018-10-15 16:00:49+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,fb802ac800d37e6d9aa4e92f8adef60ead66e6c7,22,LongParameterList
fb802ac800d37e6d9aa4e92f8adef60ead66e6c7,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,9,7,2018-10-15 16:00:49+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,fb802ac800d37e6d9aa4e92f8adef60ead66e6c7,3,LargeClass
64382a650bb7b15659e2ee27c307460a38ee6350,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,14,3,2018-10-15 19:32:01+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,64382a650bb7b15659e2ee27c307460a38ee6350,3,LongBaseClassList
64382a650bb7b15659e2ee27c307460a38ee6350,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,14,3,2018-10-15 19:32:01+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,64382a650bb7b15659e2ee27c307460a38ee6350,22,LongMethod
64382a650bb7b15659e2ee27c307460a38ee6350,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,14,3,2018-10-15 19:32:01+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,64382a650bb7b15659e2ee27c307460a38ee6350,8,LongMessageChain
64382a650bb7b15659e2ee27c307460a38ee6350,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,14,3,2018-10-15 19:32:01+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,64382a650bb7b15659e2ee27c307460a38ee6350,4,MultiplyNestedContainer
64382a650bb7b15659e2ee27c307460a38ee6350,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,14,3,2018-10-15 19:32:01+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,64382a650bb7b15659e2ee27c307460a38ee6350,22,LongParameterList
64382a650bb7b15659e2ee27c307460a38ee6350,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,14,3,2018-10-15 19:32:01+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,64382a650bb7b15659e2ee27c307460a38ee6350,3,LargeClass
3caf6f29f7cb63e9166722ef0b4f90f29b431bd4,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,1,4,2018-10-15 22:34:15+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,3caf6f29f7cb63e9166722ef0b4f90f29b431bd4,3,LongBaseClassList
3caf6f29f7cb63e9166722ef0b4f90f29b431bd4,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,1,4,2018-10-15 22:34:15+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,3caf6f29f7cb63e9166722ef0b4f90f29b431bd4,22,LongMethod
3caf6f29f7cb63e9166722ef0b4f90f29b431bd4,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,1,4,2018-10-15 22:34:15+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,3caf6f29f7cb63e9166722ef0b4f90f29b431bd4,8,LongMessageChain
3caf6f29f7cb63e9166722ef0b4f90f29b431bd4,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,1,4,2018-10-15 22:34:15+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,3caf6f29f7cb63e9166722ef0b4f90f29b431bd4,4,MultiplyNestedContainer
3caf6f29f7cb63e9166722ef0b4f90f29b431bd4,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,1,4,2018-10-15 22:34:15+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,3caf6f29f7cb63e9166722ef0b4f90f29b431bd4,22,LongParameterList
3caf6f29f7cb63e9166722ef0b4f90f29b431bd4,黑盒攻击graphpipe下的基于tensorflow的squeezenet模型,1,4,2018-10-15 22:34:15+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,3caf6f29f7cb63e9166722ef0b4f90f29b431bd4,3,LargeClass
14abf32f04abe8bfec03d1eb19195c5a51948e48,黑盒攻击graphpipe下的基于onnx的squeezenet模型,7,4,2018-10-16 06:54:02+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,14abf32f04abe8bfec03d1eb19195c5a51948e48,3,LongBaseClassList
14abf32f04abe8bfec03d1eb19195c5a51948e48,黑盒攻击graphpipe下的基于onnx的squeezenet模型,7,4,2018-10-16 06:54:02+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,14abf32f04abe8bfec03d1eb19195c5a51948e48,22,LongMethod
14abf32f04abe8bfec03d1eb19195c5a51948e48,黑盒攻击graphpipe下的基于onnx的squeezenet模型,7,4,2018-10-16 06:54:02+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,14abf32f04abe8bfec03d1eb19195c5a51948e48,8,LongMessageChain
14abf32f04abe8bfec03d1eb19195c5a51948e48,黑盒攻击graphpipe下的基于onnx的squeezenet模型,7,4,2018-10-16 06:54:02+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,14abf32f04abe8bfec03d1eb19195c5a51948e48,4,MultiplyNestedContainer
14abf32f04abe8bfec03d1eb19195c5a51948e48,黑盒攻击graphpipe下的基于onnx的squeezenet模型,7,4,2018-10-16 06:54:02+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,14abf32f04abe8bfec03d1eb19195c5a51948e48,22,LongParameterList
14abf32f04abe8bfec03d1eb19195c5a51948e48,黑盒攻击graphpipe下的基于onnx的squeezenet模型,7,4,2018-10-16 06:54:02+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,14abf32f04abe8bfec03d1eb19195c5a51948e48,3,LargeClass
2b995a895b4b9a681c22a23fd3801adafa67d0a4,调整格式,4,1,2018-10-16 09:48:25+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,2b995a895b4b9a681c22a23fd3801adafa67d0a4,3,LongBaseClassList
2b995a895b4b9a681c22a23fd3801adafa67d0a4,调整格式,4,1,2018-10-16 09:48:25+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,2b995a895b4b9a681c22a23fd3801adafa67d0a4,22,LongMethod
2b995a895b4b9a681c22a23fd3801adafa67d0a4,调整格式,4,1,2018-10-16 09:48:25+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,2b995a895b4b9a681c22a23fd3801adafa67d0a4,8,LongMessageChain
2b995a895b4b9a681c22a23fd3801adafa67d0a4,调整格式,4,1,2018-10-16 09:48:25+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,2b995a895b4b9a681c22a23fd3801adafa67d0a4,4,MultiplyNestedContainer
2b995a895b4b9a681c22a23fd3801adafa67d0a4,调整格式,4,1,2018-10-16 09:48:25+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,2b995a895b4b9a681c22a23fd3801adafa67d0a4,22,LongParameterList
2b995a895b4b9a681c22a23fd3801adafa67d0a4,调整格式,4,1,2018-10-16 09:48:25+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,2b995a895b4b9a681c22a23fd3801adafa67d0a4,3,LargeClass
83b51ade1c30e9781bcb1986d7256d7939cf5c9d,支持GraphPipe,4,6,2018-10-16 12:42:51+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,83b51ade1c30e9781bcb1986d7256d7939cf5c9d,3,LongBaseClassList
83b51ade1c30e9781bcb1986d7256d7939cf5c9d,支持GraphPipe,4,6,2018-10-16 12:42:51+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,83b51ade1c30e9781bcb1986d7256d7939cf5c9d,22,LongMethod
83b51ade1c30e9781bcb1986d7256d7939cf5c9d,支持GraphPipe,4,6,2018-10-16 12:42:51+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,83b51ade1c30e9781bcb1986d7256d7939cf5c9d,8,LongMessageChain
83b51ade1c30e9781bcb1986d7256d7939cf5c9d,支持GraphPipe,4,6,2018-10-16 12:42:51+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,83b51ade1c30e9781bcb1986d7256d7939cf5c9d,4,MultiplyNestedContainer
83b51ade1c30e9781bcb1986d7256d7939cf5c9d,支持GraphPipe,4,6,2018-10-16 12:42:51+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,83b51ade1c30e9781bcb1986d7256d7939cf5c9d,22,LongParameterList
83b51ade1c30e9781bcb1986d7256d7939cf5c9d,支持GraphPipe,4,6,2018-10-16 12:42:51+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,83b51ade1c30e9781bcb1986d7256d7939cf5c9d,3,LargeClass
16f4c4f4be05f1e80d1961652e134d25fdc74f60,提供零代码黑盒攻击代码,1,5,2018-10-19 14:16:18+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,16f4c4f4be05f1e80d1961652e134d25fdc74f60,3,LongBaseClassList
16f4c4f4be05f1e80d1961652e134d25fdc74f60,提供零代码黑盒攻击代码,1,5,2018-10-19 14:16:18+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,16f4c4f4be05f1e80d1961652e134d25fdc74f60,24,LongMethod
16f4c4f4be05f1e80d1961652e134d25fdc74f60,提供零代码黑盒攻击代码,1,5,2018-10-19 14:16:18+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,16f4c4f4be05f1e80d1961652e134d25fdc74f60,8,LongMessageChain
16f4c4f4be05f1e80d1961652e134d25fdc74f60,提供零代码黑盒攻击代码,1,5,2018-10-19 14:16:18+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,16f4c4f4be05f1e80d1961652e134d25fdc74f60,5,MultiplyNestedContainer
16f4c4f4be05f1e80d1961652e134d25fdc74f60,提供零代码黑盒攻击代码,1,5,2018-10-19 14:16:18+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,16f4c4f4be05f1e80d1961652e134d25fdc74f60,24,LongParameterList
16f4c4f4be05f1e80d1961652e134d25fdc74f60,提供零代码黑盒攻击代码,1,5,2018-10-19 14:16:18+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,16f4c4f4be05f1e80d1961652e134d25fdc74f60,3,LargeClass
301bd402ec9a0eebadc9bb34c847569acad5e9ff,提供零代码黑盒攻击代码,1,1,2018-10-19 14:27:28+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,301bd402ec9a0eebadc9bb34c847569acad5e9ff,3,LongBaseClassList
301bd402ec9a0eebadc9bb34c847569acad5e9ff,提供零代码黑盒攻击代码,1,1,2018-10-19 14:27:28+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,301bd402ec9a0eebadc9bb34c847569acad5e9ff,24,LongMethod
301bd402ec9a0eebadc9bb34c847569acad5e9ff,提供零代码黑盒攻击代码,1,1,2018-10-19 14:27:28+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,301bd402ec9a0eebadc9bb34c847569acad5e9ff,8,LongMessageChain
301bd402ec9a0eebadc9bb34c847569acad5e9ff,提供零代码黑盒攻击代码,1,1,2018-10-19 14:27:28+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,301bd402ec9a0eebadc9bb34c847569acad5e9ff,5,MultiplyNestedContainer
301bd402ec9a0eebadc9bb34c847569acad5e9ff,提供零代码黑盒攻击代码,1,1,2018-10-19 14:27:28+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,301bd402ec9a0eebadc9bb34c847569acad5e9ff,24,LongParameterList
301bd402ec9a0eebadc9bb34c847569acad5e9ff,提供零代码黑盒攻击代码,1,1,2018-10-19 14:27:28+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,301bd402ec9a0eebadc9bb34c847569acad5e9ff,3,LargeClass
bf436bd5eda0ef65ecadd2de5530b08ba346bfe0,增加qq群 936353856,1,1,2018-10-19 20:55:57+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,bf436bd5eda0ef65ecadd2de5530b08ba346bfe0,3,LongBaseClassList
bf436bd5eda0ef65ecadd2de5530b08ba346bfe0,增加qq群 936353856,1,1,2018-10-19 20:55:57+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,bf436bd5eda0ef65ecadd2de5530b08ba346bfe0,24,LongMethod
bf436bd5eda0ef65ecadd2de5530b08ba346bfe0,增加qq群 936353856,1,1,2018-10-19 20:55:57+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,bf436bd5eda0ef65ecadd2de5530b08ba346bfe0,8,LongMessageChain
bf436bd5eda0ef65ecadd2de5530b08ba346bfe0,增加qq群 936353856,1,1,2018-10-19 20:55:57+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,bf436bd5eda0ef65ecadd2de5530b08ba346bfe0,5,MultiplyNestedContainer
bf436bd5eda0ef65ecadd2de5530b08ba346bfe0,增加qq群 936353856,1,1,2018-10-19 20:55:57+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,bf436bd5eda0ef65ecadd2de5530b08ba346bfe0,24,LongParameterList
bf436bd5eda0ef65ecadd2de5530b08ba346bfe0,增加qq群 936353856,1,1,2018-10-19 20:55:57+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,bf436bd5eda0ef65ecadd2de5530b08ba346bfe0,3,LargeClass
4cc1d50a66920ca4763357cc07091883ec3ccadf,压缩大小,0,16,2018-10-20 11:00:27+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,4cc1d50a66920ca4763357cc07091883ec3ccadf,3,LongBaseClassList
4cc1d50a66920ca4763357cc07091883ec3ccadf,压缩大小,0,16,2018-10-20 11:00:27+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,4cc1d50a66920ca4763357cc07091883ec3ccadf,24,LongMethod
4cc1d50a66920ca4763357cc07091883ec3ccadf,压缩大小,0,16,2018-10-20 11:00:27+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,4cc1d50a66920ca4763357cc07091883ec3ccadf,8,LongMessageChain
4cc1d50a66920ca4763357cc07091883ec3ccadf,压缩大小,0,16,2018-10-20 11:00:27+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,4cc1d50a66920ca4763357cc07091883ec3ccadf,5,MultiplyNestedContainer
4cc1d50a66920ca4763357cc07091883ec3ccadf,压缩大小,0,16,2018-10-20 11:00:27+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,4cc1d50a66920ca4763357cc07091883ec3ccadf,24,LongParameterList
4cc1d50a66920ca4763357cc07091883ec3ccadf,压缩大小,0,16,2018-10-20 11:00:27+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,4cc1d50a66920ca4763357cc07091883ec3ccadf,3,LargeClass
a85328434f96a4ab70c5e753681ea1c75f0480a6,增加测试图片,9,4,2018-10-22 10:21:39+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,a85328434f96a4ab70c5e753681ea1c75f0480a6,3,LongBaseClassList
a85328434f96a4ab70c5e753681ea1c75f0480a6,增加测试图片,9,4,2018-10-22 10:21:39+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,a85328434f96a4ab70c5e753681ea1c75f0480a6,24,LongMethod
a85328434f96a4ab70c5e753681ea1c75f0480a6,增加测试图片,9,4,2018-10-22 10:21:39+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,a85328434f96a4ab70c5e753681ea1c75f0480a6,8,LongMessageChain
a85328434f96a4ab70c5e753681ea1c75f0480a6,增加测试图片,9,4,2018-10-22 10:21:39+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,a85328434f96a4ab70c5e753681ea1c75f0480a6,5,MultiplyNestedContainer
a85328434f96a4ab70c5e753681ea1c75f0480a6,增加测试图片,9,4,2018-10-22 10:21:39+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,a85328434f96a4ab70c5e753681ea1c75f0480a6,24,LongParameterList
a85328434f96a4ab70c5e753681ea1c75f0480a6,增加测试图片,9,4,2018-10-22 10:21:39+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,a85328434f96a4ab70c5e753681ea1c75f0480a6,3,LargeClass
d71960301c1f275c1b7ccea0233e352fd9a81791,"Update requirements.txt

增加一个py库",0,1,2018-11-01 15:23:51+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Refactoring'],AdvBox,d71960301c1f275c1b7ccea0233e352fd9a81791,3,LongBaseClassList
d71960301c1f275c1b7ccea0233e352fd9a81791,"Update requirements.txt

增加一个py库",0,1,2018-11-01 15:23:51+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Refactoring'],AdvBox,d71960301c1f275c1b7ccea0233e352fd9a81791,24,LongMethod
d71960301c1f275c1b7ccea0233e352fd9a81791,"Update requirements.txt

增加一个py库",0,1,2018-11-01 15:23:51+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Refactoring'],AdvBox,d71960301c1f275c1b7ccea0233e352fd9a81791,8,LongMessageChain
d71960301c1f275c1b7ccea0233e352fd9a81791,"Update requirements.txt

增加一个py库",0,1,2018-11-01 15:23:51+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Refactoring'],AdvBox,d71960301c1f275c1b7ccea0233e352fd9a81791,5,MultiplyNestedContainer
d71960301c1f275c1b7ccea0233e352fd9a81791,"Update requirements.txt

增加一个py库",0,1,2018-11-01 15:23:51+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Refactoring'],AdvBox,d71960301c1f275c1b7ccea0233e352fd9a81791,24,LongParameterList
d71960301c1f275c1b7ccea0233e352fd9a81791,"Update requirements.txt

增加一个py库",0,1,2018-11-01 15:23:51+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Refactoring'],AdvBox,d71960301c1f275c1b7ccea0233e352fd9a81791,3,LargeClass
6a3d879d26d87a7a630cb37d3bdd848772746e82,"Merge pull request #10 from lea4n/patch-1

Update requirements.txt",0,1,2018-11-02 16:03:10+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,[Other],AdvBox,6a3d879d26d87a7a630cb37d3bdd848772746e82,3,LongBaseClassList
6a3d879d26d87a7a630cb37d3bdd848772746e82,"Merge pull request #10 from lea4n/patch-1

Update requirements.txt",0,1,2018-11-02 16:03:10+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,[Other],AdvBox,6a3d879d26d87a7a630cb37d3bdd848772746e82,24,LongMethod
6a3d879d26d87a7a630cb37d3bdd848772746e82,"Merge pull request #10 from lea4n/patch-1

Update requirements.txt",0,1,2018-11-02 16:03:10+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,[Other],AdvBox,6a3d879d26d87a7a630cb37d3bdd848772746e82,8,LongMessageChain
6a3d879d26d87a7a630cb37d3bdd848772746e82,"Merge pull request #10 from lea4n/patch-1

Update requirements.txt",0,1,2018-11-02 16:03:10+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,[Other],AdvBox,6a3d879d26d87a7a630cb37d3bdd848772746e82,5,MultiplyNestedContainer
6a3d879d26d87a7a630cb37d3bdd848772746e82,"Merge pull request #10 from lea4n/patch-1

Update requirements.txt",0,1,2018-11-02 16:03:10+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,[Other],AdvBox,6a3d879d26d87a7a630cb37d3bdd848772746e82,24,LongParameterList
6a3d879d26d87a7a630cb37d3bdd848772746e82,"Merge pull request #10 from lea4n/patch-1

Update requirements.txt",0,1,2018-11-02 16:03:10+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,[Other],AdvBox,6a3d879d26d87a7a630cb37d3bdd848772746e82,3,LargeClass
