subject,tag,Number of Smells,Smell
covidify,de4b2101ad989a1fd26b2e7a5952f0e6cd441ae9,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,73,8
covidify,6b156d43730024e952ead8b601e5939b4a668684,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,6b156d43730024e952ead8b601e5939b4a668684,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,60,4
covidify,6b156d43730024e952ead8b601e5939b4a668684,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,66,5
covidify,6b156d43730024e952ead8b601e5939b4a668684,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,73,8
covidify,6bcf2681987c4b1b7d2787f278c379eeaca41e3b,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,6bcf2681987c4b1b7d2787f278c379eeaca41e3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,60,4
covidify,6bcf2681987c4b1b7d2787f278c379eeaca41e3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,66,5
covidify,6bcf2681987c4b1b7d2787f278c379eeaca41e3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,73,8
covidify,39e6619200e9e1b0fa042865358e16429eb05695,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,39e6619200e9e1b0fa042865358e16429eb05695,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,60,4
covidify,39e6619200e9e1b0fa042865358e16429eb05695,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,66,5
covidify,39e6619200e9e1b0fa042865358e16429eb05695,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,73,8
covidify,0a6c5ec5ad09ff1de52faacf91ce871c7bbcb772,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,0a6c5ec5ad09ff1de52faacf91ce871c7bbcb772,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,60,4
covidify,0a6c5ec5ad09ff1de52faacf91ce871c7bbcb772,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,66,5
covidify,0a6c5ec5ad09ff1de52faacf91ce871c7bbcb772,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,73,8
covidify,f9d9b0af73cbada5e8403f987d801bfe9ad8e6ab,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,f9d9b0af73cbada5e8403f987d801bfe9ad8e6ab,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,f9d9b0af73cbada5e8403f987d801bfe9ad8e6ab,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,f9d9b0af73cbada5e8403f987d801bfe9ad8e6ab,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,f9d9b0af73cbada5e8403f987d801bfe9ad8e6ab,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,60,4
covidify,f9d9b0af73cbada5e8403f987d801bfe9ad8e6ab,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,66,5
covidify,f9d9b0af73cbada5e8403f987d801bfe9ad8e6ab,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,73,8
covidify,3f09f6dc163dda36643a15bcbeda5982629e2cc5,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,3f09f6dc163dda36643a15bcbeda5982629e2cc5,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,3f09f6dc163dda36643a15bcbeda5982629e2cc5,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,3f09f6dc163dda36643a15bcbeda5982629e2cc5,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,3f09f6dc163dda36643a15bcbeda5982629e2cc5,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,60,4
covidify,3f09f6dc163dda36643a15bcbeda5982629e2cc5,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,66,5
covidify,3f09f6dc163dda36643a15bcbeda5982629e2cc5,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,73,8
covidify,e20120b7227c501a53d931c94888e6fc57763a80,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,e20120b7227c501a53d931c94888e6fc57763a80,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,e20120b7227c501a53d931c94888e6fc57763a80,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,e20120b7227c501a53d931c94888e6fc57763a80,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,e20120b7227c501a53d931c94888e6fc57763a80,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,60,4
covidify,e20120b7227c501a53d931c94888e6fc57763a80,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,66,5
covidify,e20120b7227c501a53d931c94888e6fc57763a80,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,73,8
covidify,aead3b13798cf5839605784032045d6341266606,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,aead3b13798cf5839605784032045d6341266606,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,aead3b13798cf5839605784032045d6341266606,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,aead3b13798cf5839605784032045d6341266606,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,aead3b13798cf5839605784032045d6341266606,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,60,4
covidify,aead3b13798cf5839605784032045d6341266606,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,66,5
covidify,aead3b13798cf5839605784032045d6341266606,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,73,8
covidify,6f01b00caa46495b8d3c5a8f12d24aab21d9f0aa,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,6f01b00caa46495b8d3c5a8f12d24aab21d9f0aa,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,6f01b00caa46495b8d3c5a8f12d24aab21d9f0aa,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,6f01b00caa46495b8d3c5a8f12d24aab21d9f0aa,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,6f01b00caa46495b8d3c5a8f12d24aab21d9f0aa,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,60,4
covidify,6f01b00caa46495b8d3c5a8f12d24aab21d9f0aa,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,66,5
covidify,6f01b00caa46495b8d3c5a8f12d24aab21d9f0aa,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,73,8
covidify,ac4ce6c134dee6306772726598d782844fc54df5,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,ac4ce6c134dee6306772726598d782844fc54df5,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,ac4ce6c134dee6306772726598d782844fc54df5,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,ac4ce6c134dee6306772726598d782844fc54df5,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,ac4ce6c134dee6306772726598d782844fc54df5,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,ac4ce6c134dee6306772726598d782844fc54df5,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,ac4ce6c134dee6306772726598d782844fc54df5,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,ac4ce6c134dee6306772726598d782844fc54df5,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,ac4ce6c134dee6306772726598d782844fc54df5,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,90b39d8f96e382047305375c0264dc08f2a1b60f,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,90b39d8f96e382047305375c0264dc08f2a1b60f,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,90b39d8f96e382047305375c0264dc08f2a1b60f,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,90b39d8f96e382047305375c0264dc08f2a1b60f,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,90b39d8f96e382047305375c0264dc08f2a1b60f,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,90b39d8f96e382047305375c0264dc08f2a1b60f,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,90b39d8f96e382047305375c0264dc08f2a1b60f,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,90b39d8f96e382047305375c0264dc08f2a1b60f,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,90b39d8f96e382047305375c0264dc08f2a1b60f,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,4c08e9cd598fa755eb95bede33d3b1e80af7d7d5,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,4c08e9cd598fa755eb95bede33d3b1e80af7d7d5,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,4c08e9cd598fa755eb95bede33d3b1e80af7d7d5,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,4c08e9cd598fa755eb95bede33d3b1e80af7d7d5,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,4c08e9cd598fa755eb95bede33d3b1e80af7d7d5,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,4c08e9cd598fa755eb95bede33d3b1e80af7d7d5,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,4c08e9cd598fa755eb95bede33d3b1e80af7d7d5,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,4c08e9cd598fa755eb95bede33d3b1e80af7d7d5,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,4c08e9cd598fa755eb95bede33d3b1e80af7d7d5,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,941278670ed89274ed6e1b9112b18a695ebb5229,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,941278670ed89274ed6e1b9112b18a695ebb5229,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,941278670ed89274ed6e1b9112b18a695ebb5229,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,941278670ed89274ed6e1b9112b18a695ebb5229,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,941278670ed89274ed6e1b9112b18a695ebb5229,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,941278670ed89274ed6e1b9112b18a695ebb5229,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,941278670ed89274ed6e1b9112b18a695ebb5229,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,941278670ed89274ed6e1b9112b18a695ebb5229,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,941278670ed89274ed6e1b9112b18a695ebb5229,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,8ce44a4a13780589464358b3c8eba8d91020b63f,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,8ce44a4a13780589464358b3c8eba8d91020b63f,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,8ce44a4a13780589464358b3c8eba8d91020b63f,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,8ce44a4a13780589464358b3c8eba8d91020b63f,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,8ce44a4a13780589464358b3c8eba8d91020b63f,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,8ce44a4a13780589464358b3c8eba8d91020b63f,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,8ce44a4a13780589464358b3c8eba8d91020b63f,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,8ce44a4a13780589464358b3c8eba8d91020b63f,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,8ce44a4a13780589464358b3c8eba8d91020b63f,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,8ce44a4a13780589464358b3c8eba8d91020b63f,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,8ce44a4a13780589464358b3c8eba8d91020b63f,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,3530345994bbead2222f7db4f9af64765df43ec9,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,3530345994bbead2222f7db4f9af64765df43ec9,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,3530345994bbead2222f7db4f9af64765df43ec9,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,3530345994bbead2222f7db4f9af64765df43ec9,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,3530345994bbead2222f7db4f9af64765df43ec9,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,3530345994bbead2222f7db4f9af64765df43ec9,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,3530345994bbead2222f7db4f9af64765df43ec9,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,3530345994bbead2222f7db4f9af64765df43ec9,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,3530345994bbead2222f7db4f9af64765df43ec9,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,3530345994bbead2222f7db4f9af64765df43ec9,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,3530345994bbead2222f7db4f9af64765df43ec9,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,b5d4472a8ed95301ed60955e8db538ee176f6335,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,b5d4472a8ed95301ed60955e8db538ee176f6335,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,b5d4472a8ed95301ed60955e8db538ee176f6335,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,b5d4472a8ed95301ed60955e8db538ee176f6335,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,b5d4472a8ed95301ed60955e8db538ee176f6335,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,b5d4472a8ed95301ed60955e8db538ee176f6335,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,b5d4472a8ed95301ed60955e8db538ee176f6335,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,b5d4472a8ed95301ed60955e8db538ee176f6335,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,b5d4472a8ed95301ed60955e8db538ee176f6335,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,b5d4472a8ed95301ed60955e8db538ee176f6335,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,b5d4472a8ed95301ed60955e8db538ee176f6335,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,e856bf21b91e56bdf6e44f8c3827993d5610a061,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,e856bf21b91e56bdf6e44f8c3827993d5610a061,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,e856bf21b91e56bdf6e44f8c3827993d5610a061,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,e856bf21b91e56bdf6e44f8c3827993d5610a061,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,e856bf21b91e56bdf6e44f8c3827993d5610a061,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,e856bf21b91e56bdf6e44f8c3827993d5610a061,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,e856bf21b91e56bdf6e44f8c3827993d5610a061,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,e856bf21b91e56bdf6e44f8c3827993d5610a061,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,e856bf21b91e56bdf6e44f8c3827993d5610a061,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,e856bf21b91e56bdf6e44f8c3827993d5610a061,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,e856bf21b91e56bdf6e44f8c3827993d5610a061,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,3c65d95607440b1ef8ff7439115ea89c3403dde1,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,3c65d95607440b1ef8ff7439115ea89c3403dde1,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,3c65d95607440b1ef8ff7439115ea89c3403dde1,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,3c65d95607440b1ef8ff7439115ea89c3403dde1,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,3c65d95607440b1ef8ff7439115ea89c3403dde1,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,3c65d95607440b1ef8ff7439115ea89c3403dde1,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,3c65d95607440b1ef8ff7439115ea89c3403dde1,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,3c65d95607440b1ef8ff7439115ea89c3403dde1,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,3c65d95607440b1ef8ff7439115ea89c3403dde1,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,3c65d95607440b1ef8ff7439115ea89c3403dde1,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,3c65d95607440b1ef8ff7439115ea89c3403dde1,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,e922cf97821b5dd64125cd040166ae3fd52ff193,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,e922cf97821b5dd64125cd040166ae3fd52ff193,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,e922cf97821b5dd64125cd040166ae3fd52ff193,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,e922cf97821b5dd64125cd040166ae3fd52ff193,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,e922cf97821b5dd64125cd040166ae3fd52ff193,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,e922cf97821b5dd64125cd040166ae3fd52ff193,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,e922cf97821b5dd64125cd040166ae3fd52ff193,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,e922cf97821b5dd64125cd040166ae3fd52ff193,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,e922cf97821b5dd64125cd040166ae3fd52ff193,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,e922cf97821b5dd64125cd040166ae3fd52ff193,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,e922cf97821b5dd64125cd040166ae3fd52ff193,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,015cb5d63d48325d2b6d879582e98b548097bd6e,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,015cb5d63d48325d2b6d879582e98b548097bd6e,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,015cb5d63d48325d2b6d879582e98b548097bd6e,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,015cb5d63d48325d2b6d879582e98b548097bd6e,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,015cb5d63d48325d2b6d879582e98b548097bd6e,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,015cb5d63d48325d2b6d879582e98b548097bd6e,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,015cb5d63d48325d2b6d879582e98b548097bd6e,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,015cb5d63d48325d2b6d879582e98b548097bd6e,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,015cb5d63d48325d2b6d879582e98b548097bd6e,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,015cb5d63d48325d2b6d879582e98b548097bd6e,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,015cb5d63d48325d2b6d879582e98b548097bd6e,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,2b01859292c22c2f24814e624a4f62a6a5737667,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,2b01859292c22c2f24814e624a4f62a6a5737667,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,2b01859292c22c2f24814e624a4f62a6a5737667,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,2b01859292c22c2f24814e624a4f62a6a5737667,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,2b01859292c22c2f24814e624a4f62a6a5737667,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,2b01859292c22c2f24814e624a4f62a6a5737667,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,2b01859292c22c2f24814e624a4f62a6a5737667,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,2b01859292c22c2f24814e624a4f62a6a5737667,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,2b01859292c22c2f24814e624a4f62a6a5737667,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,2b01859292c22c2f24814e624a4f62a6a5737667,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,2b01859292c22c2f24814e624a4f62a6a5737667,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,39c9f40df8a1dda132112b085959a3f88da13ff8,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,39c9f40df8a1dda132112b085959a3f88da13ff8,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,39c9f40df8a1dda132112b085959a3f88da13ff8,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,39c9f40df8a1dda132112b085959a3f88da13ff8,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,39c9f40df8a1dda132112b085959a3f88da13ff8,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,39c9f40df8a1dda132112b085959a3f88da13ff8,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,39c9f40df8a1dda132112b085959a3f88da13ff8,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,39c9f40df8a1dda132112b085959a3f88da13ff8,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,39c9f40df8a1dda132112b085959a3f88da13ff8,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,39c9f40df8a1dda132112b085959a3f88da13ff8,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,39c9f40df8a1dda132112b085959a3f88da13ff8,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,ea478c7b38258ec4406bef16146ec0d81174a7ae,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,ea478c7b38258ec4406bef16146ec0d81174a7ae,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,ea478c7b38258ec4406bef16146ec0d81174a7ae,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,ea478c7b38258ec4406bef16146ec0d81174a7ae,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,ea478c7b38258ec4406bef16146ec0d81174a7ae,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,ea478c7b38258ec4406bef16146ec0d81174a7ae,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,ea478c7b38258ec4406bef16146ec0d81174a7ae,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,ea478c7b38258ec4406bef16146ec0d81174a7ae,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,ea478c7b38258ec4406bef16146ec0d81174a7ae,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,ea478c7b38258ec4406bef16146ec0d81174a7ae,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,ea478c7b38258ec4406bef16146ec0d81174a7ae,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,c1de6c5ba1b72d356a99d1ef4f38ed819df090f6,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,c1de6c5ba1b72d356a99d1ef4f38ed819df090f6,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,c1de6c5ba1b72d356a99d1ef4f38ed819df090f6,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,c1de6c5ba1b72d356a99d1ef4f38ed819df090f6,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,c1de6c5ba1b72d356a99d1ef4f38ed819df090f6,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,c1de6c5ba1b72d356a99d1ef4f38ed819df090f6,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,c1de6c5ba1b72d356a99d1ef4f38ed819df090f6,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,c1de6c5ba1b72d356a99d1ef4f38ed819df090f6,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,c1de6c5ba1b72d356a99d1ef4f38ed819df090f6,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
covidify,c1de6c5ba1b72d356a99d1ef4f38ed819df090f6,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,125,4
covidify,c1de6c5ba1b72d356a99d1ef4f38ed819df090f6,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,135,5
covidify,96eae74b29cc0151f2099d3b8ab24d733369b65b,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,96eae74b29cc0151f2099d3b8ab24d733369b65b,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,96eae74b29cc0151f2099d3b8ab24d733369b65b,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,96eae74b29cc0151f2099d3b8ab24d733369b65b,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,96eae74b29cc0151f2099d3b8ab24d733369b65b,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,96eae74b29cc0151f2099d3b8ab24d733369b65b,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,96eae74b29cc0151f2099d3b8ab24d733369b65b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,64,4
covidify,96eae74b29cc0151f2099d3b8ab24d733369b65b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,70,5
covidify,96eae74b29cc0151f2099d3b8ab24d733369b65b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,77,8
